IDOrder,IDrestaurant,IDclient,date,heure,modepaiement,remise,IDcaissier,etatpaiement
C2980,R1,1,2024-02-08,16:12:00,Cash,10,3,0
C2981,R1,1,2024-02-08,18:45:00,Cash,0,1,0
C2982,R1,1,2024-02-08,22:52:00,Card,0,3,0
C2983,R1,1,2024-02-08,14:04:00,Cash,0,3,0
C2984,R1,1,2024-02-08,21:16:00,Card,0,1,1
C2985,R1,1,2024-02-09,10:58:00,Cash,0,2,1
C2986,R1,1,2024-02-09,11:06:00,Card,0,3,0
C2987,R1,1,2024-02-09,16:12:00,Cash,0,3,1
C2988,R1,1,2024-02-09,23:49:00,Cash,20,3,0
C2989,R1,1,2024-02-09,17:25:00,Cash,30,2,0
C2990,R1,1,2024-02-09,16:50:00,Card,40,3,0
C2991,R1,1,2024-02-09,16:38:00,Cash,0,3,1
C2992,R1,1,2024-02-09,12:53:00,Cash,20,2,1
C2993,R1,1,2024-02-09,14:32:00,Card,20,1,1
C2994,R1,1,2024-02-09,10:42:00,Card,10,2,0
C2995,R1,1,2024-02-09,19:28:00,Cash,10,3,0
C2996,R1,1,2024-02-09,11:21:00,Card,40,3,1
C2997,R1,1,2024-02-09,10:56:00,Cash,0,2,1
C2998,R1,1,2024-02-09,15:10:00,Card,0,2,0
C2999,R1,1,2024-02-09,12:04:00,Cash,0,2,0
C3000,R1,1,2024-02-09,17:07:00,Cash,10,3,0
C3001,R1,1,2024-02-09,16:45:00,,0,1,1
C3002,R1,1,2024-02-09,10:42:00,Cash,30,2,0
C3003,R1,1,2024-02-09,22:10:00,Cash,0,1,0
C3004,R1,1,2024-02-09,22:37:00,Card,10,2,0
C3005,R1,1,2024-02-09,22:37:00,Cash,10,3,0
C3006,R1,1,2024-02-09,19:49:00,Card,40,1,0
C3007,R1,1,2024-02-09,16:41:00,Card,40,3,1
C3008,R1,1,2024-02-09,21:22:00,Cash,0,2,0
C3009,R1,1,2024-02-09,15:33:00,Cash,0,2,0
C3010,R1,1,2024-02-09,21:01:00,Card,20,1,1
C3011,R1,1,2024-02-09,19:07:00,Cash,0,2,1
C3012,R1,1,2024-02-09,10:01:00,Cash,20,3,1
C3013,R1,1,2024-02-09,19:30:00,Cash,20,3,0
C3014,R1,1,2024-02-09,18:53:00,Cash,30,1,0
C3015,R1,1,2024-02-09,20:26:00,Card,0,1,0
C3016,R1,1,2024-02-09,22:55:00,Cash,30,1,1
C3017,R1,1,2024-02-09,11:15:00,Card,0,3,1
C3018,R1,1,2024-02-09,10:42:00,Cash,40,1,0
C3019,R1,1,2024-02-09,12:21:00,Card,0,2,1
C3020,R1,1,2024-02-09,10:34:00,Card,0,2,1
C3021,R1,1,2024-02-09,11:23:00,Cash,40,3,1
C3022,R1,1,2024-02-09,21:28:00,Card,10,1,0
C3023,R1,1,2024-02-09,10:14:00,Card,10,2,0
C3024,R1,1,2024-02-09,18:49:00,Card,30,2,0
C3025,R1,1,2024-02-09,17:02:00,Cash,0,2,0
C3026,R1,1,2024-02-09,11:55:00,Cash,0,2,1
C3027,R1,1,2024-02-09,11:04:00,Card,40,1,1
C3028,R1,1,2024-02-09,11:01:00,Card,0,3,0
C3029,R1,1,2024-02-09,17:39:00,Cash,0,2,0
C3030,R1,1,2024-02-09,18:36:00,Card,20,3,1
C3031,R1,1,2024-02-09,11:02:00,Cash,40,2,1
C3032,R1,1,2024-02-09,17:24:00,Card,0,2,0
C3033,R1,1,2024-02-09,16:08:00,Card,0,2,1
C3034,R1,1,2024-02-09,14:15:00,Card,30,1,0
C3035,R1,1,2024-02-09,21:54:00,Card,10,3,1
C3036,R1,1,2024-02-09,11:43:00,Cash,999,2,0
C3037,R1,1,2024-02-09,14:28:00,Card,0,2,0
C3038,R1,1,2024-02-09,14:10:00,Card,0,3,0
C3039,R1,1,2024-02-09,14:24:00,Card,30,3,0
C3040,R1,1,2024-02-09,16:21:00,Cash,20,2,1
C3041,R1,1,2024-02-09,11:50:00,Card,40,3,1
C3042,R1,1,2024-02-09,10:47:00,Card,30,1,1
C3043,R1,1,2024-02-09,16:05:00,Card,0,1,1
C3044,R1,1,2024-02-09,10:27:00,Card,10,2,0
C3045,R1,1,2024-02-09,12:05:00,Card,20,3,0
C3046,R1,1,2024-02-09,20:09:00,Card,0,1,0
C3047,R1,1,2024-02-09,18:09:00,Card,0,1,1
C3048,R1,1,2024-02-09,23:53:00,Cash,10,2,0
C3049,R1,1,2024-02-09,14:46:00,Cash,40,3,1
C3050,R1,1,2024-02-09,14:13:00,Card,30,2,0
C3051,R1,1,2024-02-09,13:50:00,Card,40,2,1
C3052,R1,1,2024-02-09,18:15:00,Card,40,1,1
C3053,R1,1,2024-02-09,19:57:00,Cash,10,1,1
C3054,R1,1,2024-02-09,21:38:00,Card,30,1,1
C3055,R1,1,2024-02-09,21:47:00,Card,0,1,1
C3056,R1,1,2024-02-09,13:47:00,Cash,0,2,0
C3057,R1,1,2024-02-09,10:02:00,Cash,0,3,1
C3058,R1,1,2024-02-09,17:32:00,Card,0,1,0
C3059,R1,1,2024-02-09,10:13:00,Cash,0,3,1
C3060,R1,1,2024-02-09,17:18:00,Card,20,3,1
C3061,R1,1,2024-02-09,14:46:00,Card,30,1,1
C3062,R1,1,2024-02-09,21:58:00,Card,30,3,0
C3063,R1,1,2024-02-09,10:06:00,,20,3,1
C3064,R1,1,2024-02-09,16:51:00,Card,10,2,1
C3065,R1,1,2024-02-09,23:49:00,Cash,10,2,0
C3066,R1,1,2024-02-09,15:18:00,Card,0,1,1
C3067,R1,1,2024-02-09,15:00:00,Card,0,3,1
C3068,R1,1,2024-02-09,18:02:00,Cash,0,3,0
C3069,R1,1,2024-02-09,20:03:00,Cash,0,1,0
C3070,R1,1,2024-02-09,10:39:00,Cash,40,1,1
C3071,R1,1,2024-02-09,17:42:00,Cash,0,1,1
C3072,R1,1,2024-02-09,16:56:00,Cash,0,2,1
C3073,R1,1,2024-02-09,12:39:00,Card,30,1,0
C3074,R1,1,2024-02-09,13:44:00,Cash,0,3,1
C3075,R1,1,2024-02-09,21:40:00,Cash,30,1,0
C3076,R1,1,2024-02-09,12:29:00,Cash,20,2,0
C3077,R1,1,2024-02-09,19:32:00,Card,0,3,0
C3078,R1,1,2024-02-09,12:58:00,Cash,0,2,0
C3079,R1,1,2024-02-09,23:05:00,Cash,0,1,1
C3080,R1,1,2024-02-09,18:48:00,Card,0,2,0
C3081,R1,1,2024-02-09,15:50:00,Card,0,1,1
C3082,R1,1,2024-02-09,18:36:00,Cash,20,3,0
C3083,R1,1,2024-02-09,19:39:00,Card,0,2,0
C3084,R1,1,2024-02-09,20:44:00,Cash,40,1,1
C3085,R1,1,2024-02-09,19:04:00,Cash,0,2,0
C3086,R1,1,2024-02-09,18:14:00,Card,0,2,1
C3087,R1,1,2024-02-09,13:47:00,Card,0,1,1
C3088,R1,1,2024-02-09,10:44:00,Cash,0,2,0
C3089,R1,1,2024-02-10,12:14:00,Cash,999,2,1
C3090,R1,1,2024-02-10,21:48:00,Card,30,3,0
C3091,R1,1,2024-02-10,21:00:00,Card,0,1,1
C3092,R1,1,2024-02-10,11:35:00,Cash,0,2,0
C3093,R1,1,2024-02-10,22:07:00,Cash,40,1,1
C3094,R1,1,2024-02-10,18:57:00,Card,0,1,0
C3095,R1,1,2024-02-10,10:03:00,Card,0,3,0
C3096,R1,1,2024-02-10,20:25:00,Card,40,3,0
C3097,R1,1,2024-02-10,10:09:00,Card,30,3,1
C3098,R1,1,2024-02-10,19:57:00,Cash,0,3,1
C3099,R1,1,2024-02-10,22:37:00,Card,0,1,1
C3100,R1,1,2024-02-10,10:20:00,Card,0,3,1
C3101,R1,1,2024-02-10,17:41:00,Cash,0,2,0
C3102,R1,1,2024-02-10,17:39:00,Cash,30,2,0
C3103,R1,1,2024-02-10,18:04:00,Card,20,3,0
C3104,R1,1,2024-02-10,11:59:00,Cash,0,2,0
C3105,R1,1,2024-02-10,18:39:00,Card,40,1,0
C3106,R1,1,2024-02-10,15:59:00,Cash,20,3,1
C3107,R1,1,2024-02-10,22:59:00,Card,0,2,0
C3108,R1,1,2024-02-10,13:59:00,Card,20,3,1
C3109,R1,1,2024-02-10,18:43:00,Cash,20,1,0
C3110,R1,1,2024-02-10,18:47:00,Card,0,2,0
C3111,R1,1,2024-02-10,19:24:00,Card,30,2,1
C3112,R1,1,2024-02-10,13:35:00,Card,0,2,1
C3113,R1,1,2024-02-10,17:28:00,Cash,40,1,1
C3114,R1,1,2024-02-10,13:01:00,Card,10,3,1
C3115,R1,1,2024-02-10,17:57:00,Cash,10,1,0
C3116,R1,1,2024-02-10,20:15:00,Cash,0,3,0
C3117,R1,1,2024-02-10,14:45:00,Cash,40,3,1
C3118,R1,1,2024-02-10,10:46:00,Cash,0,1,0
C3119,R1,1,2024-02-10,23:52:00,Card,20,1,0
C3120,R1,1,2024-02-10,12:49:00,Card,0,1,0
C3121,R1,1,2024-02-10,11:52:00,Cash,40,2,1
C3122,R1,1,2024-02-10,17:02:00,Cash,0,3,1
C3123,R1,1,2024-02-10,20:06:00,Cash,30,2,1
C3124,R1,1,2024-02-10,13:01:00,Cash,40,3,1
C3125,R1,1,2024-02-10,20:05:00,Card,30,3,1
C3126,R1,1,2024-02-10,16:51:00,Cash,20,1,1
C3127,R1,1,2024-02-10,15:10:00,Card,20,3,1
C3128,R1,1,2024-02-10,15:23:00,Cash,10,1,1
C3129,R1,1,2024-02-10,17:32:00,Cash,0,1,0
C3130,R1,1,2024-02-10,16:06:00,Cash,0,1,0
C3131,R1,1,2024-02-10,14:46:00,Card,30,1,0
C3132,R1,1,2024-02-10,10:43:00,Cash,10,3,0
C3133,R1,1,2024-02-10,10:21:00,Card,0,3,1
C3134,R1,1,2024-02-10,21:47:00,Cash,10,3,1
C3135,R1,1,2024-02-10,14:20:00,Card,20,1,1
C3136,R1,1,2024-02-10,20:18:00,Card,0,1,1
C3137,R1,1,2024-02-10,20:42:00,Card,0,3,1
C3138,R1,1,2024-02-10,13:36:00,Cash,40,3,0
C3139,R1,1,2024-02-10,12:51:00,Cash,0,1,0
C3140,R1,1,2024-02-10,22:22:00,Card,20,3,0
C3141,R1,1,2024-02-10,16:33:00,Card,0,1,0
C3142,R1,1,2024-02-10,22:01:00,Cash,0,3,0
C3143,R1,1,2024-02-10,19:09:00,,0,2,1
C3144,R1,1,2024-02-10,16:10:00,Card,0,3,0
C3145,R1,1,2024-02-10,14:21:00,Card,0,1,0
C3146,R1,1,2024-02-10,16:08:00,Cash,10,1,1
C3147,R1,1,2024-02-10,22:39:00,Cash,999,2,1
C3148,R1,1,2024-02-10,10:58:00,Cash,0,2,1
C3149,R1,1,2024-02-10,11:19:00,Card,999,3,0
C3150,R1,1,2024-02-10,10:55:00,Cash,20,2,1
C3151,R1,1,2024-02-10,21:57:00,Card,0,3,0
C3152,R1,1,2024-02-10,15:53:00,Card,0,2,1
C3153,R1,1,2024-02-10,23:02:00,Cash,40,1,0
C3154,R1,1,2024-02-10,12:24:00,Cash,0,3,0
C3155,R1,1,2024-02-10,18:19:00,Cash,30,1,0
C3156,R1,1,2024-02-10,15:17:00,,0,2,0
C3157,R1,1,2024-02-10,21:57:00,Cash,20,1,0
C3158,R1,1,2024-02-10,23:50:00,Card,10,3,1
C3159,R1,1,2024-02-10,12:35:00,Cash,30,3,0
C3160,R1,1,2024-02-10,12:07:00,Cash,0,1,1
C3161,R1,1,2024-02-10,21:45:00,Cash,40,2,1
C3162,R1,1,2024-02-10,17:35:00,Card,10,3,1
C3163,R1,1,2024-02-10,11:10:00,Cash,30,3,0
C3164,R1,1,2024-02-10,15:12:00,Cash,0,1,1
C3165,R1,1,2024-02-10,13:20:00,Card,0,2,1
C3166,R1,1,2024-02-10,20:32:00,Cash,20,3,1
C3167,R1,1,2024-02-10,21:27:00,Card,0,2,0
C3168,R1,1,2024-02-10,16:26:00,Card,40,1,0
C3169,R1,1,2024-02-10,18:52:00,Card,0,1,1
C3170,R1,1,2024-02-10,10:25:00,Cash,0,3,0
C3171,R1,1,2024-02-10,11:30:00,Card,0,1,1
C3172,R1,1,2024-02-10,10:15:00,Cash,10,3,1
C3173,R1,1,2024-02-10,15:49:00,Card,20,2,0
C3174,R1,1,2024-02-10,10:14:00,Cash,10,3,1
C3175,R1,1,2024-02-10,10:18:00,Card,999,2,1
C3176,R1,1,2024-02-10,20:49:00,Cash,0,1,0
C3177,R1,1,2024-02-10,11:07:00,Card,0,2,0
C3178,R1,1,2024-02-10,10:27:00,Cash,0,2,0
C3179,R1,1,2024-02-10,11:05:00,Card,40,1,1
C3180,R1,1,2024-02-10,13:35:00,Card,0,1,0
C3181,R1,1,2024-02-10,11:23:00,Card,40,3,0
C3182,R1,1,2024-02-10,19:11:00,Cash,0,2,0
C3183,R1,1,2024-02-10,17:51:00,Cash,30,1,0
C3184,R1,1,2024-02-10,17:14:00,Cash,0,2,1
C3185,R1,1,2024-02-10,13:00:00,Card,10,2,0
C3186,R1,1,2024-02-10,18:47:00,Card,30,1,0
C3187,R1,1,2024-02-10,14:09:00,Card,0,1,1
C3188,R1,1,2024-02-10,15:35:00,Cash,20,1,1
C3189,R1,1,2024-02-10,16:25:00,Card,10,2,0
C3190,R1,1,2024-02-10,12:22:00,Card,20,3,1
C3191,R1,1,2024-02-10,16:43:00,Cash,0,1,0
C3192,R1,1,2024-02-10,10:10:00,Card,0,1,1
C3193,R1,1,2024-02-10,21:47:00,Cash,30,3,0
C3194,R1,1,2024-02-10,17:55:00,Card,0,2,0
C3195,R1,1,2024-02-10,14:20:00,Card,0,3,1
C3196,R1,1,2024-02-10,10:04:00,Cash,30,2,1
C3197,R1,1,2024-02-10,21:01:00,Card,0,2,1
C3198,R1,1,2024-02-10,10:41:00,Cash,0,3,0
C3199,R1,1,2024-02-10,11:09:00,Card,999,1,0
C3200,R1,1,2024-02-10,23:27:00,Card,10,2,0
C3201,R1,1,2024-02-10,13:25:00,Card,40,3,0
C3202,R1,1,2024-02-10,20:44:00,Card,0,2,1
C3203,R1,1,2024-02-10,22:47:00,Card,30,3,1
C3204,R1,1,2024-02-10,22:07:00,Cash,30,3,0
C3205,R1,1,2024-02-10,23:34:00,Cash,0,1,1
C3206,R1,1,2024-02-10,12:07:00,Card,0,2,0
C3207,R1,1,2024-02-10,12:22:00,Card,30,1,1
C3208,R1,1,2024-02-10,22:35:00,Cash,0,1,1
C3209,R1,1,2024-02-10,18:30:00,Cash,10,3,1
C3210,R1,1,2024-02-10,20:57:00,Card,30,3,0
C3211,R1,1,2024-02-10,15:11:00,Cash,10,3,0
C3212,R1,1,2024-02-10,16:35:00,Cash,40,2,1
C3213,R1,1,2024-02-10,23:11:00,Card,10,1,1
C3214,R1,1,2024-02-10,23:28:00,Card,0,1,0
C3215,R1,1,2024-02-10,17:37:00,Cash,0,1,1
C3216,R1,1,2024-02-10,19:31:00,Card,0,1,1
C3217,R1,1,2024-02-10,13:14:00,Card,10,1,1
C3218,R1,1,2024-02-10,23:37:00,Cash,40,1,0
C3219,R1,1,2024-02-10,22:35:00,Card,0,1,1
C3220,R1,1,2024-02-10,19:39:00,Cash,10,3,1
C3221,R1,1,2024-02-10,14:35:00,Card,0,3,1
C3222,R1,1,2024-02-10,23:18:00,Card,40,2,0
C3223,R1,1,2024-02-10,22:29:00,Cash,0,2,0
C3224,R1,1,2024-02-10,23:00:00,Card,20,2,1
C3225,R1,1,2024-02-10,22:44:00,Card,40,3,0
C3226,R1,1,2024-02-10,11:21:00,Card,20,1,1
C3227,R1,1,2024-02-10,17:53:00,Cash,0,3,1
C3228,R1,1,2024-02-10,14:17:00,Card,0,1,0
C3229,R1,1,2024-02-10,14:01:00,Card,20,2,0
C3230,R1,1,2024-02-10,12:08:00,Cash,20,1,1
C3231,R1,1,2024-02-10,19:23:00,Card,0,3,1
C3232,R1,1,2024-02-10,21:58:00,Cash,30,1,1
C3233,R1,1,2024-02-10,20:38:00,Cash,30,2,1
C3234,R1,1,2024-02-10,23:38:00,Card,20,2,0
C3235,R1,1,2024-02-10,17:37:00,,0,1,0
C3236,R1,1,2024-02-10,14:18:00,Cash,0,3,1
C3237,R1,1,2024-02-10,14:32:00,Card,0,3,1
C3238,R1,1,2024-02-10,10:07:00,Card,20,3,1
C3239,R1,1,2024-02-10,18:33:00,Card,0,1,0
C3240,R1,1,2024-02-10,15:46:00,Cash,0,3,1
C3241,R1,1,2024-02-10,15:35:00,Card,30,2,0
C3242,R1,1,2024-02-10,18:55:00,,0,1,1
C3243,R1,1,2024-02-10,23:12:00,Cash,0,3,1
C3244,R1,1,2024-02-10,11:19:00,Card,10,3,1
C3245,R1,1,2024-02-10,23:58:00,Cash,30,1,0
C3246,R1,1,2024-02-10,21:34:00,Card,0,1,0
C3247,R1,1,2024-02-10,15:13:00,Cash,0,1,0
C3248,R1,1,2024-02-10,15:08:00,Card,20,2,1
C3249,R1,1,2024-02-10,12:09:00,Cash,30,1,1
C3250,R1,1,2024-02-10,19:19:00,Card,0,2,1
C3251,R1,1,2024-02-10,12:51:00,Card,40,2,0
C3252,R1,1,2024-02-10,14:30:00,Cash,0,3,1
C3253,R1,1,2024-02-10,22:08:00,Cash,0,3,1
C3254,R1,1,2024-02-10,22:55:00,Card,0,2,1
C3255,R1,1,2024-02-10,10:55:00,Cash,0,2,1
C3256,R1,1,2024-02-10,17:02:00,Cash,0,3,1
C3257,R1,1,2024-02-11,18:16:00,Card,20,1,1
C3258,R1,1,2024-02-11,20:34:00,Card,30,2,1
C3259,R1,1,2024-02-11,21:25:00,Card,0,2,0
C3260,R1,1,2024-02-11,13:12:00,Card,0,3,0
C3261,R1,1,2024-02-11,14:32:00,Card,0,1,0
C3262,R1,1,2024-02-11,17:53:00,Card,0,2,1
C3263,R1,1,2024-02-11,22:16:00,Card,10,3,1
C3264,R1,1,2024-02-11,19:54:00,Card,999,3,1
C3265,R1,1,2024-02-11,14:08:00,Cash,10,2,1
C3266,R1,1,2024-02-11,14:50:00,Card,0,3,0
C3267,R1,1,2024-02-11,12:09:00,Cash,30,2,1
C3268,R1,1,2024-02-11,19:59:00,Card,0,1,0
C3269,R1,1,2024-02-11,21:18:00,Cash,20,2,0
C3270,R1,1,2024-02-11,20:57:00,Card,0,1,0
C3271,R1,1,2024-02-11,13:05:00,Card,0,2,0
C3272,R1,1,2024-02-11,14:28:00,Card,0,1,1
C3273,R1,1,2024-02-11,13:20:00,Card,10,2,0
C3274,R1,1,2024-02-11,17:50:00,Card,20,3,1
C3275,R1,1,2024-02-11,18:28:00,Card,999,2,0
C3276,R1,1,2024-02-11,23:39:00,Card,20,1,0
C3277,R1,1,2024-02-11,17:56:00,Card,10,1,0
C3278,R1,1,2024-02-11,13:36:00,Card,10,2,1
C3279,R1,1,2024-02-11,22:35:00,Card,0,2,1
C3280,R1,1,2024-02-11,13:04:00,Card,0,2,0
C3281,R1,1,2024-02-11,20:51:00,Card,0,2,1
C3282,R1,1,2024-02-11,15:20:00,Card,30,1,0
C3283,R1,1,2024-02-11,19:33:00,Cash,20,2,0
C3284,R1,1,2024-02-11,21:51:00,Cash,0,3,1
C3285,R1,1,2024-02-11,14:19:00,Card,20,1,0
C3286,R1,1,2024-02-11,18:17:00,Card,0,3,0
C3287,R1,1,2024-02-11,21:25:00,Card,30,1,0
C3288,R1,1,2024-02-11,14:22:00,Card,0,1,0
C3289,R1,1,2024-02-11,15:33:00,Cash,10,2,1
C3290,R1,1,2024-02-11,18:49:00,Card,0,1,0
C3291,R1,1,2024-02-11,19:24:00,Card,20,3,1
C3292,R1,1,2024-02-11,19:19:00,Cash,0,1,1
C3293,R1,1,2024-02-11,21:48:00,Cash,40,2,1
C3294,R1,1,2024-02-11,21:41:00,Card,0,3,1
C3295,R1,1,2024-02-11,16:30:00,Cash,0,3,1
C3296,R1,1,2024-02-11,15:53:00,Card,30,1,0
C3297,R1,1,2024-02-11,12:21:00,Card,20,3,0
C3298,R1,1,2024-02-11,20:08:00,Card,30,3,1
C3299,R1,1,2024-02-11,22:07:00,Card,0,3,0
C3300,R1,1,2024-02-11,11:37:00,Cash,0,2,1
C3301,R1,1,2024-02-11,10:13:00,Cash,0,2,1
C3302,R1,1,2024-02-11,17:06:00,Card,20,3,0
C3303,R1,1,2024-02-11,14:57:00,Cash,30,3,1
C3304,R1,1,2024-02-11,10:00:00,Cash,40,2,0
C3305,R1,1,2024-02-11,19:54:00,Card,0,2,0
C3306,R1,1,2024-02-11,10:59:00,Card,0,1,1
C3307,R1,1,2024-02-11,14:01:00,Cash,0,1,0
C3308,R1,1,2024-02-11,10:51:00,Cash,0,3,1
C3309,R1,1,2024-02-11,10:37:00,Cash,30,3,0
C3310,R1,1,2024-02-11,11:54:00,Card,40,2,0
C3311,R1,1,2024-02-11,17:16:00,Cash,40,1,0
C3312,R1,1,2024-02-11,23:24:00,Card,0,3,1
C3313,R1,1,2024-02-12,23:06:00,Card,40,1,0
C3314,R1,1,2024-02-12,21:41:00,Card,0,2,1
C3315,R1,1,2024-02-12,11:14:00,Cash,10,2,1
C3316,R1,1,2024-02-12,20:57:00,Cash,0,2,1
C3317,R1,1,2024-02-12,20:19:00,Cash,0,3,0
C3318,R1,1,2024-02-12,17:06:00,Cash,10,1,0
C3319,R1,1,2024-02-12,17:01:00,,0,3,1
C3320,R1,1,2024-02-12,12:51:00,Cash,20,2,1
C3321,R1,1,2024-02-12,20:52:00,Card,0,1,1
C3322,R1,1,2024-02-12,18:14:00,Card,20,3,0
C3323,R1,1,2024-02-12,14:25:00,,20,2,0
C3324,R1,1,2024-02-12,13:56:00,Cash,30,1,1
C3325,R1,1,2024-02-12,18:20:00,Card,40,1,1
C3326,R1,1,2024-02-12,16:07:00,Cash,30,1,1
C3327,R1,1,2024-02-12,22:47:00,Cash,0,2,0
C3328,R1,1,2024-02-12,10:59:00,Card,30,1,0
C3329,R1,1,2024-02-12,14:16:00,Card,30,3,1
C3330,R1,1,2024-02-12,14:19:00,Card,30,3,0
C3331,R1,1,2024-02-12,12:30:00,Card,20,2,1
C3332,R1,1,2024-02-12,22:55:00,Cash,0,3,0
C3333,R1,1,2024-02-12,15:30:00,Cash,40,3,0
C3334,R1,1,2024-02-12,10:00:00,Cash,30,1,0
C3335,R1,1,2024-02-12,13:43:00,Cash,20,1,1
C3336,R1,1,2024-02-12,16:40:00,Cash,0,3,0
C3337,R1,1,2024-02-12,18:30:00,Cash,0,2,1
C3338,R1,1,2024-02-12,19:42:00,Cash,20,1,0
C3339,R1,1,2024-02-12,23:07:00,Card,0,3,1
C3340,R1,1,2024-02-12,10:26:00,Card,40,1,1
C3341,R1,1,2024-02-12,22:48:00,Cash,0,3,1
C3342,R1,1,2024-02-12,15:38:00,Card,0,2,1
C3343,R1,1,2024-02-12,21:04:00,Card,30,1,0
C3344,R1,1,2024-02-12,17:42:00,Cash,0,3,0
C3345,R1,1,2024-02-12,17:07:00,Cash,0,2,0
C3346,R1,1,2024-02-12,11:25:00,Card,0,3,0
C3347,R1,1,2024-02-12,14:22:00,Cash,0,2,0
C3348,R1,1,2024-02-12,18:24:00,Cash,10,1,1
C3349,R1,1,2024-02-12,12:32:00,Cash,10,2,1
C3350,R1,1,2024-02-12,10:43:00,Card,0,1,0
C3351,R1,1,2024-02-12,20:16:00,Card,0,3,1
C3352,R1,1,2024-02-12,19:03:00,Card,40,3,0
C3353,R1,1,2024-02-12,15:33:00,Card,0,2,1
C3354,R1,1,2024-02-12,11:03:00,Cash,0,2,0
C3355,R1,1,2024-02-12,18:19:00,Cash,999,1,0
C3356,R1,1,2024-02-12,11:28:00,Card,30,3,1
C3357,R1,1,2024-02-12,18:49:00,Cash,20,3,1
C3358,R1,1,2024-02-12,13:17:00,Card,0,1,0
C3359,R1,1,2024-02-12,12:02:00,Card,40,2,1
C3360,R1,1,2024-02-12,21:30:00,Card,30,3,1
C3361,R1,1,2024-02-12,13:41:00,Card,30,3,1
C3362,R1,1,2024-02-12,11:28:00,Card,0,3,1
C3363,R1,1,2024-02-12,14:38:00,Cash,0,2,0
C3364,R1,1,2024-02-12,22:00:00,Cash,0,1,0
C3365,R1,1,2024-02-12,18:54:00,Cash,999,2,1
C3366,R1,1,2024-02-12,20:05:00,Card,0,1,1
C3367,R1,1,2024-02-12,19:24:00,Cash,20,3,0
C3368,R1,1,2024-02-12,14:19:00,Card,0,3,1
C3369,R1,1,2024-02-13,17:28:00,Card,999,3,1
C3370,R1,1,2024-02-13,10:37:00,Card,40,2,1
C3371,R1,1,2024-02-13,17:11:00,Cash,0,1,1
C3372,R1,1,2024-02-13,12:22:00,Card,0,1,0
C3373,R1,1,2024-02-13,18:56:00,Card,0,1,0
C3374,R1,1,2024-02-13,10:25:00,Card,0,2,0
C3375,R1,1,2024-02-13,11:54:00,Cash,0,3,0
C3376,R1,1,2024-02-13,12:24:00,Card,0,2,0
C3377,R1,1,2024-02-13,17:21:00,Card,0,3,1
C3378,R1,1,2024-02-13,10:43:00,Cash,0,2,1
C3379,R1,1,2024-02-13,11:18:00,Cash,30,1,0
C3380,R1,1,2024-02-13,14:35:00,Card,10,2,0
C3381,R1,1,2024-02-13,18:55:00,Card,0,1,1
C3382,R1,1,2024-02-13,11:42:00,Cash,10,2,1
C3383,R1,1,2024-02-13,22:45:00,Cash,40,2,1
C3384,R1,1,2024-02-13,18:43:00,Cash,0,3,1
C3385,R1,1,2024-02-13,14:14:00,Cash,0,1,0
C3386,R1,1,2024-02-13,21:31:00,Cash,10,3,0
C3387,R1,1,2024-02-13,23:29:00,Card,40,1,1
C3388,R1,1,2024-02-13,14:28:00,Cash,0,1,0
C3389,R1,1,2024-02-13,12:28:00,Card,0,3,0
C3390,R1,1,2024-02-13,12:25:00,Card,40,3,0
C3391,R1,1,2024-02-13,20:05:00,Card,0,2,1
C3392,R1,1,2024-02-13,11:30:00,Card,10,2,0
C3393,R1,1,2024-02-13,13:07:00,Cash,20,2,1
C3394,R1,1,2024-02-13,22:05:00,Card,0,1,0
C3395,R1,1,2024-02-13,22:07:00,Card,0,1,1
C3396,R1,1,2024-02-13,21:11:00,Cash,0,1,1
C3397,R1,1,2024-02-13,17:50:00,Cash,10,3,0
C3398,R1,1,2024-02-13,20:29:00,Card,0,3,0
C3399,R1,1,2024-02-13,18:09:00,Cash,40,2,0
C3400,R1,1,2024-02-13,12:12:00,Cash,30,2,1
C3401,R1,1,2024-02-13,23:24:00,Cash,10,3,0
C3402,R1,1,2024-02-13,21:24:00,Card,0,3,1
C3403,R1,1,2024-02-13,20:31:00,Card,30,2,0
C3404,R1,1,2024-02-13,10:20:00,Cash,40,3,0
C3405,R1,1,2024-02-13,20:11:00,Card,0,2,1
C3406,R1,1,2024-02-13,11:08:00,Card,40,1,0
C3407,R1,1,2024-02-13,18:10:00,Card,0,3,1
C3408,R1,1,2024-02-13,13:27:00,Cash,40,1,1
C3409,R1,1,2024-02-13,23:26:00,Card,0,2,0
C3410,R1,1,2024-02-13,18:51:00,Cash,10,2,0
C3411,R1,1,2024-02-13,14:57:00,Cash,0,2,0
C3412,R1,1,2024-02-13,22:56:00,Card,0,3,0
C3413,R1,1,2024-02-13,21:18:00,Card,10,3,1
C3414,R1,1,2024-02-13,11:51:00,Card,10,3,0
C3415,R1,1,2024-02-13,12:08:00,,20,1,0
C3416,R1,1,2024-02-13,17:50:00,Cash,0,1,1
C3417,R1,1,2024-02-13,11:52:00,Cash,0,3,1
C3418,R1,1,2024-02-13,15:55:00,Card,20,1,1
C3419,R1,1,2024-02-13,17:52:00,Card,30,2,1
C3420,R1,1,2024-02-13,11:22:00,Card,30,3,0
C3421,R1,1,2024-02-13,18:43:00,Card,30,2,0
C3422,R1,1,2024-02-13,11:45:00,Cash,999,1,1
C3423,R1,1,2024-02-13,10:01:00,Card,0,2,0
